38.323,37.024,51.864,47.421,29.782,25.945,36.819,48.78,48.79,42.281,48.356,52.903,50.903,42.962,62.447,58.342
73.79,57.971,40.783,77.739,59.295,39.654,25.527,53.8,43.646,31.449,20.627,40.293,73.029,58.007,46.049,72.471
46.161,30.091,26.875,57.896,34.025,38.575,29.525,48.043,44.599,30.863,37.956,45.093,50.125,61.236,53.74,96.43
43.326,50.052,66.902,44.32,51.276,56.404,64.511,47.43,69.901,76.702,88.307,67.907,47.512,52.334,69.414,50.472
75.041,44.247,67.003,62.932,50.305,32.926,35.215,49.952,56.247,45.058,54.811,52.128,47.914,52.785,55.925,64.802
45.028,47.913,62.965,50.943,51.178,71.966,57.614,55.445,53.513,70.994,76.151,64.85,38.113,52.305,63.99,50.64
35.824,60.012,38.655,29.694,55.429,117.723,86.522,46.836,54.494,102.616,98.599,44.145,18.719,46.87,48.628,20.554
51.638,38.501,66.335,46.995,27.239,58.179,42.093,55.122,55.878,52.907,66.784,52.052,43.918,57.741,50.649,56.39
84.583,44.517,75.23,53.261,41.558,19.057,28.441,19.391,79.903,42.118,69.398,56.104,56.129,28.329,73.583,59.109
89.956,34.068,50.759,87.401,34.291,9.181,15.541,30.98,50.66,17.428,33.162,69.393,83.39,29.421,62.81,123.98
60.946,42.33,64.89,59.527,44.667,32.035,32.896,53.905,60.987,24.277,69.57,51.986,67.208,36.68,71.408,57.4
41.886,46.054,60.856,42.481,46.331,42.339,54.259,48.775,60.28,57.184,67.364,58.234,48.667,36.247,60.802,42.37
89.983,55.241,62.448,91.574,74.485,36.374,31.58,55.533,49.235,33.324,33.543,53.928,91.463,58.63,63.014,91.284
111.72,62.648,44.028,92.707,67.316,28.929,27.331,46.261,54.387,25.826,23.886,57.828,93.231,41.487,59.136,101.759
72.256,63.166,30.552,69.583,52.663,42.79,30.423,46.196,41.808,27.652,39.829,81.451,87.093,47.273,72.331,116.837
127.111,56.208,36.319,120.391,62.996,28.696,9.911,45.823,34.644,7.964,16.334,45.184,127.289,43.516,47.242,120.562
34.967,64.761,57.989,34.615,60.097,99.614,81.196,56.652,47.587,68.913,85.838,51.234,30.933,48.745,63.473,26.997
32.682,9.412,57.485,88.239,11.258,1.564,13.293,16.967,55.78,16.553,86.848,136.518,77.637,21.614,144.37,159.971
91.07,86.439,61.645,55.396,84.71,66.67,45.503,58.196,58.859,60.804,33.105,37.746,59.095,47.469,35.401,31.503
100.577,49.799,34.024,58.758,55.049,25.392,23.844,56.68,25.567,27.67,34.497,74.439,45.542,47.269,86.959,175.835
41.333,66.065,43.568,52.491,54.512,66.168,48.956,64.347,51.514,52.015,65.797,66.774,53.121,63.813,64.354,67.073
58.561,45.78,60.126,59.756,40.482,46.162,48.561,72.554,63.037,49.778,56.373,60.986,53.808,63.162,72.106,70.667
38.091,13.463,46.243,83.702,23.365,5.022,18.153,39.383,50.839,20.096,62.745,97.396,87.432,40.318,116.528,179.123
65.183,53.909,63.59,32.485,62.483,42.962,45.258,31.369,64.543,59.045,54.346,33.349,32.879,31.011,38.869,19.952
61.628,30.416,35.076,74.88,28.834,9.858,14.856,29.457,41.17,16.698,21.058,37.034,63.791,34.744,30.052,77.338
59.29,49.808,59.701,71.179,56.617,39.621,45.239,62.091,50.489,51.219,48.21,56.117,68.066,54.05,64.262,69.36
64.624,69.065,61.851,61.521,56.471,76.216,51.363,92.193,49.474,63.419,56.651,55.443,61.496,69.108,53.142,87.634
64.979,50.487,90,56.408,53.055,49.652,53.302,52.189,81.26,72.857,96.879,72.11,62.076,47.733,64.42,53.971
38.439,46.477,65.582,54.256,45.784,61.064,67.843,65.948,54.278,71.929,86.524,83.206,46.966,76.71,74.509,73.575
46.402,49.603,39.924,72.369,45.565,40.156,34.325,62.495,37.99,36.636,25.057,51.114,60.525,68.221,53.273,82.185
39.554,62.457,39.123,42.209,57.163,93.726,70.842,76.272,47.751,78.501,54.154,55.055,45.052,81.646,65.762,54.084
41.184,39.811,55.012,80.76,41.419,33.786,35.14,77.718,45.603,47.766,45.111,93.29,70.272,65.746,82.776,149.406
96.332,55.882,59.988,40.354,53.608,61.257,77.412,34.618,90.51,54.395,143.066,42.447,34.217,28.687,52.888,12.819
81.856,61.275,70.862,76.742,60.728,50.957,41.503,68.438,73.97,42.299,52.103,48.724,77.451,54.44,57.279,69.593
110.127,77.616,58.329,45.148,55.912,50.89,57.537,41.648,57.085,47.431,57.127,58.309,41.097,38.298,46.007,46.181
87.001,25.056,66.359,72.789,33.31,16.743,20.843,47.9,50.729,15.855,39.845,53.107,90.407,41.679,60.213,100.585
15.559,29.44,42.95,29.333,39.574,69.296,86.725,71.212,43.482,74.494,86.488,73.46,34.713,68.488,80.363,59.744
84.364,46.583,71.241,84.069,55.254,24.05,36.061,43.93,55.727,38.5,50.121,57.408,77.033,49.919,71.307,76.333
52.973,52.042,64.498,64.07,57.577,39.506,54.041,59.303,70.046,58.022,60.979,64.644,63.104,52.49,70.975,70.79
51.293,41.042,56.935,62.414,45.13,29.418,42.139,56.583,57.575,47.339,57.427,89.819,72.908,68.688,85.317,115.905
62.89,45.404,78.833,59.435,43.6,30.914,48.368,45.672,75.963,48.118,84.682,72.894,51.871,36.182,65.305,63.478
31.668,41.791,51.064,49.554,35.173,39.802,53.915,66.01,55.317,43.693,72.786,56.939,52.326,56.671,88.84,84.901
68.171,28.325,77.368,72.937,30.763,15.229,34.125,33.387,71.643,24.581,75.244,73.161,76.003,29.853,75.08,69.711
27.018,34.628,49.14,44.132,37.442,38.907,60.822,59.453,48.156,50.463,85.52,83.382,33.692,49.106,96.403,82.187
40.131,32.673,72.882,55.749,41.74,24.052,53.874,43.948,71.056,62.264,118.985,94.528,57.265,48.106,85.042,61.058
38.11,28.125,54.941,40.307,30.488,17.875,43.674,44.735,58.962,41.15,87.454,66.957,39.43,39.583,93.546,80.504
43.623,52.241,33.606,63.065,44.356,52.511,41.489,75.81,38.49,44.232,28.214,51.215,64.612,78.666,56.771,94.969
83.455,36.524,88.344,49.55,49.022,17.265,41.176,36.005,86.562,37.242,75.19,56.849,62.412,37.408,75.382,81.226
30.032,31.824,33.428,58.444,27.112,30.064,15.813,57.318,40.729,33.182,43.359,51.969,61.601,62.86,57.043,129.612
91.331,31.663,60.957,84.413,43.2,17.966,24.959,36.526,49.798,20.829,41.172,55.476,76.429,25.246,62.142,83.735
65.462,61.521,60.064,67.539,72.28,70.578,54.513,72.095,58.642,57.253,41.326,56.783,69.996,74.689,59.757,62.302
63.557,37.808,44.964,77.153,37.477,21.135,27.659,56.677,40.746,31.11,30.471,66.892,76.472,56.207,58.772,136.771
85.729,40.242,61.79,66.373,48.06,21.438,26.404,50.294,56.177,28.335,33.495,43.741,81.176,40.194,59.266,87.998
49.562,46.202,59.252,68.557,49.111,34.982,42.986,61.051,53.509,52.145,51.134,68.42,55.609,53.746,64.793,69.392
37.349,29.742,63.655,51.562,33.35,19.033,36.932,42.258,54.525,42.786,70.176,67.242,56.76,36.999,73.263,65.341
85.718,48.152,71.459,87.85,53.603,28.889,34.197,52.194,69.086,45.08,49.229,67.246,67.647,60.884,66.914,100.071
40.42,24.489,48.902,70.274,21.438,11.779,14.225,35.189,51.935,30.589,70.88,60.153,58.569,28.483,83.268,113.801
24.365,52.794,48.389,30.449,61.232,129.353,99.901,74.376,38.286,98.624,84.685,43.218,31.616,74.409,61.815,34.709
34.862,39.021,70.404,43.315,46.834,56.613,57.173,67.224,56.892,49.045,97.381,67.773,44.973,55.494,84.684,75.082
106.485,49.937,81.353,58.567,60.122,26.67,39.6,38.375,81.006,36.917,51.67,42.832,64.202,32.36,53.041,32.442
139.985,50.977,56.64,81.772,68.148,23.149,17.321,39.136,51.721,25.76,23.399,36.342,95.973,35.266,34.827,50.294
95.465,87.602,40.866,49.157,97.794,77.341,31.663,48.327,38.577,40.668,34.266,35.105,52.344,45.631,28.125,27.781
23.724,36.028,32.949,53.723,33.495,50.262,25.958,63.65,38.015,29.63,61.583,75.7,52.236,61.183,85.841,98.445
42.049,48.43,69.949,46.855,39.062,79.848,48.44,85.381,74.405,69.312,103.373,75.069,53.132,79.852,68.659,70.723
88.709,70.549,73.588,61.093,69.853,79.557,48.69,78.678,55.854,61.519,48.988,53.179,76.111,62.786,51.955,65.141
33.952,50.854,62.551,50.625,51.466,74.662,71.924,81.341,50.737,76.099,72.401,79.653,60.309,74.852,68.297,86.526
30.584,29.998,56.759,70.898,31.137,29.531,31.119,63.992,60.57,39.473,115.945,114.82,71.131,68.189,106.495,150.479
19.37,25.821,68.213,36.392,27.761,57.26,75.599,74.51,51.03,81.334,144.332,102.625,30.369,78.117,103.06,78.747
67.014,54.565,71.896,45.927,53.649,38.266,61.219,49.961,71.258,50.137,66.934,58.76,46.792,48.943,54.943,48.476
41.514,36.264,69.016,58.726,37.579,39.618,55.346,59.822,71.327,59.916,97.42,84.849,49.538,55.994,96.718,74.573
48.531,64.317,63.704,45.04,57.043,85.197,73.172,65.734,64.483,72.171,64.441,55.215,45.434,69.811,56.574,40.774
47.449,41.209,48.614,46.867,40.523,55.613,52.717,70.115,41.253,63.438,50.136,62.87,61.929,70.289,67.491,84.807
20.401,47.208,53.061,19.523,51.177,104.694,107.77,56.605,54.331,121.945,138.311,78.267,29.274,56.659,77.532,37.781
45.736,61.625,64.958,48.66,52.4,71.398,61.71,59.24,65.6,55.698,77.933,62.849,58.023,65.946,64.125,55.737
36.27,55.85,68.822,18.229,58.286,161.549,126.651,58.376,77.703,117.069,122.798,39.904,20.081,54.626,41.802,13.106
130.239,67.871,64.101,104.75,63.672,31.76,33.1,55.111,81.471,39.478,41.554,70.039,109.932,60.694,81.913,101.754
86.011,59.18,74.172,90.185,52.418,27.738,47.262,59.714,70.542,43.106,57.282,75.799,83.383,58.959,77.546,107.824
32.339,23.679,48.437,30.922,34.357,42.486,32.495,45.577,48.716,45.981,102.899,46.093,39.708,37.654,63.865,47.734
63.432,71.727,73.648,59.656,71.594,80.054,75.328,65.172,65.084,63.923,72.001,52.866,67.12,55.522,61.976,55.436
2.611,28.582,21.261,7.261,33.478,241.801,142.505,76.924,19.78,102.027,128.728,43.117,9.548,76.285,48.432,22.46
37.417,44.786,55.698,50.012,44.155,71.281,60.195,82.213,49.937,64.382,76.976,75.611,37.796,87.625,63.303,86.834
50.658,56.764,54.028,48.507,62.258,60.502,48.016,57.223,61.976,57.444,80.836,62.21,50.8,52.369,59.26,42.469
107.555,72.67,80.575,64.423,65.431,39.442,50.061,52.378,79.657,46.809,55.848,49.453,63.733,42.958,61.353,55.874
70.319,50.415,91.062,40.862,54.654,83.377,56.997,60.414,84.836,52.475,87.135,47.328,36.818,72.909,36.626,61.993
28.796,50.487,50.593,26.961,51.715,126.026,113.237,87.5,57.006,100.246,84.796,58.214,27.904,84.415,69.415,53.809
25.644,26.653,55.182,6.845,49.803,101.202,51.794,30.628,37.905,36.142,76.15,11.49,13.835,30.219,14.692,5.558
52.53,39.689,44.835,52.811,50.684,45.81,38.438,52.122,53.613,51.607,54.814,47.299,50.438,47.263,53.749,53.559
46.179,64.912,74.129,27.649,67.353,90.669,101.096,52.199,63.98,108.434,107.737,44.67,21.54,46.112,53.752,26.101
50.936,27.771,34.901,56.416,31.68,18.214,16.575,35.058,37.857,20.485,20.304,31.739,55.442,30.823,36.967,51.998
33.798,20.094,38.294,48.39,34.153,23.557,18.053,39.08,21.898,11.955,30.542,39.822,41.878,25.873,39.534,57.097
27.656,32.909,30.143,41.344,42.741,46.19,41.34,49.01,32.887,47.488,44.798,67.858,39.547,49.551,52.375,77.106
17.425,23.641,27.873,37.567,22.871,41.767,39.422,49.07,29.251,45.908,68.499,70.905,34.212,53.079,72.6,72.271
29.902,33.981,31.018,37.282,32.213,39.34,22.827,32.136,37.874,33.009,62.764,62.319,34.392,42.911,47.175,44.328
62.02,37.256,40.755,36.064,41.061,29.36,29.11,45.385,46.931,40.664,31.767,44.429,48.856,38.619,38.999,53.64
57.971,42.779,42.383,73.113,35.903,29.043,28.501,50.145,55.701,27.182,34.779,63.5,79.23,51.892,65.895,92.695
38.696,28.314,29.584,44.173,32.278,19.194,22.856,27.394,33.177,16.214,20.561,27.877,42.958,28.353,34.702,36.263
27.301,40.205,39.028,38.779,38.026,60.397,50.604,53.576,34.638,56.763,38.226,46.827,33.569,55.929,48.356,44.139
45.274,24.892,40.253,64.676,32.7,16.984,23.984,39.17,40.628,15.286,30.621,46.607,59.139,31.156,57.455,79.513
23.307,24.144,37.434,43.01,28.062,25.799,33.43,50.933,29.3,21.568,39.93,51.41,48.079,45.218,63.409,83.304
23.897,18.59,28.883,47.82,27.065,16.227,22.383,45.68,26.212,19.044,26.595,48.859,53.285,41.767,51.735,92.273
47.418,48.713,53.32,49.859,47.711,42.37,43.137,56.687,61.366,48.34,54.112,42.393,47.191,52.883,53.173,48.878
15.846,21.169,21.589,31.617,25.772,20.037,25.07,29.871,25.156,28.042,27.291,43.877,33.72,40.583,47.58,53.656
65.306,46.014,36.82,38.082,47.102,25.631,20.086,22.846,35.774,19.998,20.178,34.998,52.921,29.53,27.209,34.667
45.807,41.239,30,31.758,45.171,32.722,22.36,28.388,38.212,33.863,40.011,48.629,47.016,36.707,48.737,44.56
49.049,35.269,50.462,55.294,35.123,20.89,33.639,43.796,52.306,34.801,48.4,69.578,55.415,34.329,70.632,75.408
24.012,33.468,30.707,31.433,35.687,35.293,25.77,37.668,41.834,46.198,58.174,62.536,42.076,38.806,69.968,59.575
33.857,45.311,51.708,47.166,45.564,52.406,39.58,51.26,47.668,56.656,68.109,65.155,47.159,58.47,60.075,52.276
11.417,33.1,28.786,20.953,25.137,56.484,40.2,42.775,27.319,57.41,59.505,45.204,15.065,37.463,48.056,33.155
7.791,14.307,23.704,31.442,16.417,22.243,36.453,47.425,17.358,26.718,41.001,64.162,28.466,46.937,69.419,88.184
30.444,31.528,44.583,47.896,38.025,41.399,47.889,65.134,40.693,52.141,52.17,55.516,39.855,58.115,73.942,78.221
43.115,32.313,46.441,36.027,40.073,37.079,39.715,44.468,34.335,35.911,39.56,35.073,45.008,38.895,37.14,38.316
12.225,21.112,31.933,17.991,22.849,28.192,41.221,32.769,27.525,37.748,56.781,37.685,21.009,26.501,43.39,23.661
56.094,49.015,53.983,54.192,44.987,44.778,40.831,44.168,51.293,50.797,43.975,50.423,44.272,48.702,56.357,47.104
23.072,15.932,35.683,26.063,25.333,25.659,24.626,44.786,30.244,12.329,35.531,23.554,37.907,36.33,42.463,51.366
18.694,20.363,27.066,32.36,24.212,21.57,30.791,36.645,30.476,32.271,35.27,39.45,35.091,30.811,43.266,40.827
23.579,31.4,31.065,42.071,30.373,33.524,34.451,40.753,32.723,34.868,30.553,46.811,43.536,48.525,48.992,53.67
16.497,53.026,34.447,19.934,55.573,119.784,93.588,53.329,42.94,97.389,68.777,40.574,18.05,50.491,45.831,20.483
17.795,36.394,33.566,24.039,51.273,119.831,103.129,51.434,32.842,90.949,73.558,42.727,20.108,57.889,46.66,28.518
27.712,36.74,43.292,43.203,43.05,43.264,55.219,46.554,38.151,53.854,59.836,49.756,30.505,47.735,61.008,43.062
10.974,24.516,19.529,12.579,30.318,61.14,54.629,30.139,17.439,40.691,35.152,28.843,5.413,22.948,29.847,25.308
57.715,25.951,52.832,41.035,39.664,19.662,23.313,27.977,52.018,31.957,45.007,42.578,48.465,21.38,50.379,35.248
46.485,30.873,45.252,57.516,37.095,21.531,32.943,39.047,47.978,33.568,40.928,50.198,56.902,38.224,55.956,55.289
78.185,31.377,37.865,74.377,40.481,20.452,25.267,39.834,44.876,19.707,27.701,38.822,70.241,35.629,53.387,68.163
35.606,27.613,25.428,45.101,32.701,16.63,17.637,31.696,23.737,19.603,11.826,25.955,37.741,30.099,26.474,41.618
37.71,26.207,49.814,49.811,27.954,13.043,26.582,29.063,43.1,33.937,47.59,54.652,44.793,32.027,54.062,44.837
50.812,48.079,53.737,55.459,47.308,31.727,32.693,46.238,52.806,46.608,44.189,61.354,67.932,48.485,60.9,57.513
41.267,30.738,43.056,47.446,34.94,28.536,29.528,50.152,44.03,36.973,34.889,57.271,57.442,47.03,58.649,72.708
51.841,25.387,44.629,49.211,32.433,18.836,22.367,35.374,35.648,31.177,29.443,42.042,50.395,29.98,47.692,52.147
33.351,27.495,34.628,51.088,33.44,19.498,30.187,41.461,29.222,24.686,36.211,54.668,47.751,40.319,62.008,74.036
29.185,33.681,39.325,49.868,33.176,24.562,37.398,47.222,40.327,34.815,39.997,57.547,47.842,42.687,58.034,65.83
27.247,33.511,22.85,29.887,31.7,30.44,33.798,25.198,37.294,36.827,58.398,46.737,28.29,35.292,35.189,27.932
43.417,34.335,21.417,36.398,39.585,23.01,9.949,23.882,26.338,20.47,25.42,35.727,38.521,28.532,26.839,32.189
31.978,34.948,27.734,41.733,31.846,24.887,28.514,36.2,29.724,27.898,22.571,28.679,39.639,35.838,38.388,43.441
40.29,20.323,32.128,35.148,28.231,12.954,20.511,14.936,27.351,15.825,19.422,23.465,35.072,21.55,26.594,26.009
27.384,27.431,49.639,26.423,24.346,27.34,28.367,32.432,46.746,43.343,69.52,41.406,23.725,29.408,27.742,23.623
36.648,37.138,40.821,38.571,41.222,34.506,40.638,46.058,34.668,34.678,28.816,34.446,50.451,43.393,39.438,50.268
18.616,29.184,28.291,21.122,19.217,26.627,31.602,25.678,34.091,39.929,43.335,36.37,22.858,26.046,35.386,27.676
13.114,43.399,27.027,16.923,39.096,103.297,69.609,49.251,25.927,87.745,48.369,32.1,21.395,45.534,29.071,21.349
26.233,17.896,33.096,36.165,13.079,6.289,28.612,23.281,39,16.218,47.081,53.608,46.807,23.327,55.56,57.765
9.322,20.179,25.692,15.003,16.781,25.549,44.24,27.744,28.939,44.081,61.122,39.492,22.826,30.346,44.269,27.009
21.554,26.449,32.957,18.198,31.632,28.697,38.403,30.931,28.834,27.274,32.385,37.043,33.99,36.068,34.795,39.95
46.363,29.701,40.106,33.763,29.915,15.014,20.709,26.148,22.173,14.433,27.202,35.489,29.447,16,27.693,35.309
49.569,59.55,39.034,48.513,59.571,68.352,44.281,69.422,39.458,57.039,37.109,59.492,49.822,63.417,55.475,72.057
14.654,15.876,29.926,20.326,17.855,14.788,30.966,27.629,33.238,30.166,48.699,39.8,23.355,22.497,45.246,26.165
21.612,19.996,29.38,35.913,27.215,25.537,32.443,37.121,32.458,21.824,31.765,38.799,30.855,32.533,40.697,41.013
33.098,27.225,26.173,47.386,24.103,13.96,18.435,30.078,29.004,17.579,15.083,33.142,38.536,31.523,28.259,44.162
33.429,50.41,46.93,43.636,42.985,57.471,58.827,59.441,50.72,71.069,58.476,56.296,39.113,54.581,57.393,41.646
48.926,43.346,51.447,55.082,38.005,26.686,35.459,47.966,47.196,37.268,39.361,54.349,54.059,41.533,58.964,59.875
9.017,21.116,25.241,12.924,28.899,55.765,46.424,42.082,19.107,27.017,43.243,21.712,18.87,33.632,33.65,19.048
18.264,17.053,23.405,29.35,21.198,20.434,15.091,33.525,20.074,24.521,24.933,39.288,39.991,32.996,43.708,53.916
59.005,49.519,27.844,46.009,34.828,27.686,27.93,37.425,41.377,25.712,26.873,47.032,60.705,41.507,37.775,48.823
32.022,43.986,43.106,29.976,37.468,39.382,52.185,30.771,52.419,51.338,70.152,42.52,26.873,30.036,49.692,24.702
57.31,42.915,31.169,41.244,51.731,31.186,29.375,36.472,44.613,35.344,33.915,36.198,47.786,42.161,50.116,45.092
26.04,29.033,34.151,35.707,23.195,21.232,34.79,20.756,36.977,32.458,64.729,32.912,19.799,18.828,49.619,35.502
32.177,33.018,40.129,35.319,29.796,22.831,32.796,32.446,36.061,30.212,40.195,37.457,35.904,27.158,40.919,34.171
28.226,36.366,31.628,32.133,35.511,41.936,34.713,41.292,29.447,42.088,27.057,35.627,14.133,41.207,24.643,36.297
25.595,36.919,27.706,41.707,42.88,54.095,36.171,62.041,30.345,41.702,24.172,39.861,36.689,64.532,34.993,57.218
44.012,46.229,39.578,49.194,42.558,36.651,32.512,45.098,45.203,40.912,55.522,68.846,44.423,45.148,61.962,66.544
35.364,30.35,35.586,43.159,25.958,15.133,23.406,28.388,42.841,26.862,42.864,63.65,45.07,30.495,63.085,71.261
15.918,32.226,23.315,39.166,30.096,43.295,28.669,54.663,24.392,32.387,30.336,53.406,33.214,53.957,51.048,77.384
33.616,45.779,53.302,42.085,48.197,58.237,56.678,54.38,52.831,65.589,57.981,52.395,45.903,56.332,61.066,46.338
33.636,30.882,31.878,36.122,30.189,26.129,29.143,31.561,33.455,32.621,27.731,40.481,45.194,34.593,40.587,44.674
36.215,17.47,45.812,24.142,24.233,17.796,20.751,29.685,44.78,24.696,46.505,24.099,33.626,26.672,34.416,31.695
25.74,30.913,48.997,20.134,39.102,54.562,57.221,67.217,46.824,69.064,75.149,53.772,32.082,60.171,60.981,55.622
20.231,19.293,30.23,22.557,32.309,33.345,31.784,40.176,25.633,19.964,26.706,25.946,32.526,44.701,35.546,41.645
42.789,28.14,42.413,28.199,36.119,25.096,37.914,34.493,41.525,32.193,47.913,40.443,39.167,36,52.741,41.749
44.671,64.596,43.963,32.563,65.473,72.662,55.684,52.44,52.798,68.52,49.195,49.405,36.826,54.908,46.212,40.795
56.799,49.129,53.198,57.376,42.381,34.257,37.321,42.523,63.049,45.083,50.008,64.472,56.199,49.772,61.555,67.59
41.819,48.025,49.301,36.7,39.155,52.744,58.028,57.096,56.992,61.681,64.327,60.33,39.24,53.304,57.493,54.474
31.12,38.851,45.342,47.75,42.187,42.831,49.383,58.538,45.649,49.589,53.985,72.545,55.336,57.822,72.008,67.776
31.792,41.905,49.3,39.457,53.529,61.71,47.076,46.282,41.505,56.694,56.681,43.773,33.605,36.451,54.796,36.676
28.848,26.595,29.606,37.903,23.158,24.82,19.263,30.823,37.184,30.649,32.537,38.852,35.323,36.116,38.35,45.702
45.702,38.852,30.823,37.903,38.35,32.537,19.263,29.606,36.116,30.649,24.82,26.595,35.323,37.184,23.158,28.848
